MFR,meter_id,RUN_STATUS,RUN_YEARS,COMM_TIME_LOC,COMM_TIME_DIST,CPU_RATE,CPU_RATE_AVG,DISK_RATE,DISK_RATE_AVG,TEMP_ERR_RATE,ONLINE_DUR,ONLINE_TIME,SIG_STR,ONOFF_NUM,ONOFF_30D_NUM,OFFSET_TIME,FLOW_STAT,METER_NET_RATE,CUST_NUM_FLAG,COLL_FAIL_RATE_7D,METER_FAIL_RATE,POWEROFF_NUM_30D,TASK_SUCC_RATE,,is_removed
林洋,TERM_00084,1,9.283770385044772,116.12027906825013,118.08621870098669,59.851994525591024,55.988438939818344,52.06306039192212,46.79824573491317,0.15253565784403003,1323.7852999471568,10853.392272579975,-120.1591621,355,81,530.4725995013904,0.158028390178768,0.19384923831910444,1,0.23444093439460348,0.22540123623760033,27,0.5901998704877387,1,1
林洋,TERM_00085,1,8.529689424061827,102.35349116957633,122.35127414929583,48.083399204804266,34.56914640002461,64.73870937852745,59.56513513633888,0.13584122692848988,1304.9774100793934,3023.548385375255,-124.6716319,391,80,480.85512676072256,0,0.19220524395135524,0,0.24751259159750277,0.19914614130416955,32,0.5713826657431847,1,1
林洋,TERM_00086,1,8.641367545134838,82.98814049142362,83.28437377177734,53.12499251410479,43.679438933769774,56.27280323948446,48.43557926746438,0.14334618536464905,0,4853.253215871142,-105.621374,440,89,525.4557211702773,0.11727338465964512,0.22856128554834998,1,0.24468193620729428,0.1850290072108715,39,0.6366760337215158,1,1
鼎信,TERM_00087,1,5.8847313778815185,74.5330091981459,81.84953287451907,63.28179491872179,49.87272265,69.24843809717034,66.26873428297871,0.1770987673154994,183.5130275250683,2202.5516345901706,-119.1501562,356,79,498.26045718315964,0,0.19008808885800946,0,0.22691874159022538,0.1825347942227962,34,0.604592416700084,0,1
华为,TERM_00088,0,8.586636552632754,101.78194085933282,85.52394095233684,58.41990160698801,57.046100859469355,74.99309216860954,62.46766696054516,0.15238014947480402,0,12230.818931295782,-128.2366521,386,70,458.72258888501585,0.1861622707001094,0.18602077861403726,0,0.218824338171149,0.18964632906521953,28,0.5979525265253333,1,1
华为,TERM_00089,0,0.6526685167980819,23.14755668425749,3.178406286709803,19.292030198795896,7.475312161769272,33.65834327152484,39.09401992816031,0.025724707299823103,8583.658823090476,75714.09323610697,-55.86888841,1,0,12.383699011190533,0.8297730303591835,0,0,0.07704298894621413,0.08462364308837701,0,0.9698018206280644,0,0
林洋,TERM_00090,0,1.1688395577844146,17.387008697697354,48.581195823748786,34.95636599856471,37.01472631784143,35.329936627509056,24.125546650662095,0.03289165737820465,6853.7347897245545,59283.317337855544,-59.3396246,78,18,42.308405352449796,0.7947869048283963,0.08931165608988702,0,0.07317522380187344,0.07682484558216503,4,0.863639691446562,0,0
林洋,TERM_00091,0,7.012075359317966,82.3210804267155,49.71568990448715,54.56415585569438,51.344268373625766,53.6751620866802,48.913347957769716,0.1586289253179842,1355.0535478105644,6738.424380251384,-114.1411105,375,77,469.9159624456003,0.05565226165803619,0.19209793330754393,0,0.17202849711258195,0.21272667392583844,34,0.5983903818060406,0,0
林洋,TERM_00092,0,13.832252565059742,14.419258767584264,63.53845986923388,30.141083132746864,29.93813311703233,52.07695462946823,50.826733066229735,0.03982234272869297,7331.154601296362,65251.85553476191,-61.91077888,8,1,0,0.8436286795865605,0.039948912922714956,0,0.036973358843698255,0.01669848859808372,5,0.9493670809634331,1,1
华为,TERM_00093,0,8.856709100837389,10.369110715158216,7.7653957393737265,13.004446677680562,4.7711685097090974,36.140880109800634,35.23717659537549,0,7443.408540542864,72420.24538099693,-61.20426172,97,7,87.25258520234223,0.7050861751960875,0,0,0.0992899309365606,0.012130903232510351,0,0.9130273929366882,1,1
华为,TERM_00094,0,8.60675112908995,71.30481807900452,91.6261857603312,31.10226013477817,20.484901539676088,48.52158196413543,48.17374497745894,0.09995446709539998,3576.7455517675503,38616.98251000183,-82.38407253,299,37,241.72125328421325,0.3878914270929481,0.15724503626007386,0,0.12495428786453211,0.10688852801177436,15,0.8403028678975766,1,1
鼎信,TERM_00095,1,9.434902859325765,101.68711082033103,40.54135387969443,58.87251082725585,52.133893019601004,85.60594813328626,71.04934916942128,0.14313998009292042,723.6419618563724,0,-119.1548059,396,62,520.1234003866222,0.21255742847019274,0.20743613305812936,0,0.23448832396449643,0.22976747677208634,46,0.6268637563920005,1,1
鼎信,TERM_00096,0,3.7589438644894555,33.36462376172839,31.032266454667973,20.475636741589273,20.796556506232374,31.8727972454529,21.36844533387322,0.020988603139685084,8360.497766115623,80000,-45,0,11,2.4115972769402845,1,0.07611609196972816,0,0.057745384842126844,0.070803487002004,1,0.9524109638394261,0,0
中兴,TERM_00097,1,4.849336191928211,99.69080476975275,76.11675938377313,51.601894440610565,57.17715285132158,59.556751160648304,55.37189825796563,0.1696985941507555,0,5167.057646898872,-116.7276166,396,84,510.26523389790134,0.031085157662040327,0.22558592266838356,1,0.20737232821623758,0.16751561089660577,39,0.683620790987648,0,1
威胜,TERM_00098,1,9.3922446826086,75.37933686065509,123.32932315294757,57.28820957723912,54.83003479790663,62.45711596286844,60.34411441266016,0.10468864725301576,0,218.7311098886687,-130,418,80,458.01623965423244,0.08297396652471883,0.12677013144273439,1,0.20000328329820302,0.1288342328650363,29,0.6083851996747028,1,1
林洋,TERM_00099,0,1.6306307830090931,20.819634413362913,78.98491272741238,36.56094289045498,24.982607925850502,31.36507218932327,33.907842038889115,0,7451.1509845325845,66618.58862860936,-65.76709744,101,6,71.57472742914578,0.8238095726926277,0.07102618714965353,0,0,0.03787054530172414,7,0.9547207988368454,0,0
鼎信,TERM_00100,0,3.3320973586029385,42.42392679723379,1,17.155760672019994,7.296269119817435,24.611750309439323,16.527636824292593,0,8594.584810016211,67345.73280489708,-60.01169124,0,0,26.658231438094187,0.9002201811228304,0.05113196217545861,0,0.05890128962998233,0.05322927567019548,4,0.8975501796069351,0,0
中兴,TERM_00101,0,2.04059098905033,23.291556997167774,48.35262276030974,5.464117320884361,3,28.901322152571307,18.471358191606512,0,8115.806543138798,75363.44590757792,-68.97108009,2,0,23.996886225840488,0.8348260034198236,0.04538192289626686,0,0.07003280837889729,0.007179475965786542,2,0.9100420087748584,0,0
中兴,TERM_00102,0,3.001918335203801,9.12841446706232,54.120314507216285,12.445048710682803,6.799199894860384,64.74224377343718,56.46126553677203,0.027500482718170155,6912.024778628092,53433.2413876459,-64.34233272,53,15,99.76887620258982,0.647598798215645,0.05701868676861633,0,0.04174306550545401,0.062342682829826426,0,0.846168881771188,0,0
华为,TERM_00103,0,2.301273621925187,30.008232701268046,51.46826465995732,40.55247222977829,34.16628873704439,26.878804240591197,35.435397051182896,0.07427956192852347,6862.786495103291,62636.30646167479,-64.61647013,19,0,28.367353390784793,0.8929729353552709,0.03345630702834056,0,0.00504322745044701,0.0036229964887296573,0,0.9414488021835663,0,0
威胜,TERM_00104,0,4.610091308932335,39.06067312181323,53.99638646607844,36.883922290435315,31.200869023097308,24.6978825252625,28.700450703670356,0.0638310149548421,7579.231894044732,60824.084233859285,-62.38340269,12,13,60.595114929285785,0.7537866330448083,0.0446422278487641,1,0.09383765594901372,0.0349334724981673,7,0.8265594194586835,0,0
华为,TERM_00105,0,0.5375437272657493,32.491421931174855,50.151444808632164,19.158155878555675,8.791051167161086,40.09569486110022,34.078743036256995,0.0018439067158266993,6972.303739235857,63148.97743139596,-45,24,1,37.511400045814696,0.7154392587936156,0.07572569131216109,0,0.039525682281164175,0.008248177296697058,0,0.9427267454516529,0,0
中兴,TERM_00106,0,4.581477733366661,25.411990247323814,62.44426646113142,37.61619856239539,26.748178064064493,43.980353356727804,46.68917555595529,0.07502656939215435,5068.036906288413,47336.30626903358,-74.12302235,137,23,167.53963794034078,0.6737557580688458,0.11605230432086752,0,0.01094610954634577,0.06550802063782846,23,0.8279060503266055,0,0
中兴,TERM_00107,0,5.90244929299486,74.5561205882362,40.364444783420176,37.086375825238996,32.55695289273515,54.728058165394735,46.29314932612377,0.06121391418808381,5203.227390942151,41810.44888219429,-71.18362866,117,22,234.44413166904374,0.5724536026005083,0.08384822351537304,0,0.12739062014408484,0.09360443234383196,19,0.8252498885906644,0,0
华为,TERM_00108,0,5.209479665129606,22.399059210423594,69.982022437131,44.397173343735105,41.81922774974617,41.913145806288,42.640257477846745,0.07012843458329238,5031.749876402889,42930.36804454218,-79.66168043,149,42,127.1639092726195,0.5746464382193184,0.06222191986588339,0,0.119936260789197,0.10477750604499085,5,0.8244820127986774,0,0
中兴,TERM_00109,0,10.508096476375325,80.24234100950349,84.97761480578124,44.903875740636906,33.97967543826181,55.60431340548227,42.33080114623847,0.09773200926598802,1767.0410738164212,9575.718766509974,-106.0710956,352,71,413.83439244582416,0.24065185941566056,0.21031470059945934,1,0.26964430018737345,0.1580487810474672,31,0.6848627977211946,1,1
华为,TERM_00110,0,4.134125486467536,80.20299181462806,65.74012418365635,31.173218603613762,28.541793736308392,68.81454718639488,65.95348893709597,0.03868889151494127,4438.858178128838,43516.315595628155,-85.75681881,249,35,229.19426808975902,0.49263252302904736,0.13714644592638447,0,0.1709178223934477,0.07373219974362599,18,0.891031674055575,0,0
中兴,TERM_00111,1,9.326158024277326,97.59386548021368,102.57372275953541,69.82295547583054,69.55680320586521,53.242608765036294,54.35942831521322,0.1694084744565428,1100.2838580585496,3947.794233365493,-116.6710923,416,79,472.6501195951525,0.20434405374685183,0.2045029907428802,0,0.2818071559666536,0.1510876276786634,40,0.7073652280061534,1,1
威胜,TERM_00112,0,5.5697641579422354,76.04712816357127,53.76529795651244,32.913390179025036,16.259526268896444,60.357906306530225,53.398105894904695,0.09799304359400442,3330.4075798072518,26555.841432993155,-96.44898061,251,64,323.7409303024667,0.3297546976408828,0.10438390677320677,0,0.1316246859866191,0.1643410090116266,10,0.7733216853717099,0,0
威胜,TERM_00113,1,9.479802103712878,69.8822893029265,60.82325776825281,58.08970896125297,60.96811844737943,74.7429050511586,73.42339926464884,0.15703741767285792,1123.6568594300716,8645.234429161073,-104.3854445,389,69,475.1180879545431,0.08770921087199526,0.1399253219174423,0,0.18230787409792604,0.1644415921082867,34,0.6044479881014727,1,1
鼎信,TERM_00114,1,7.881496100742723,93.95770879774213,87.68609325113755,58.9292414362309,57.44026300584397,77.59302719204274,69.22368210340063,0.19531645168889902,0,1271.28785507776,-113.7858599,420,71,462.4274680809896,0.17598792469017543,0.22086328172894237,0,0.26658055742317427,0.21226000353059302,29,0.6156704180326142,0,1
中兴,TERM_00115,0,3.4094117306415064,42.68192309965325,74.42028642691515,39.54892857892081,39.3295737853871,43.58166883866619,40.40293072068378,0.049297925016053616,5800.829564431976,43298.52703267058,-75.64628889,141,19,135.80695805148505,0.8341297494740039,0.0644306358643392,0,0.10375015400612914,0.031984790038118105,14,0.813968604436266,0,0
华为,TERM_00116,0,4.045169757327514,4.053387730268685,12.875544303286674,21.692768800317896,11.588360290360349,23.0198062359629,15.130540688796604,0.005119038655393401,7846.952358174525,61467.4508299142,-48.66381634,34,0,26.027654329961322,1,0.006491137157653967,1,0.05901082245966434,0.06967989423101806,0,0.9081867289882742,0,0
威胜,TERM_00117,0,1.9495269902879044,40.989554494981256,21.163966816313813,23.522815166917415,22.4585604164001,54.00188137035619,53.916708254776296,0.07908680149308941,6937.183153417674,67430.64170575561,-61.41259781,40,23,29.4925466957744,0.8669691122253566,0.05475012439176925,1,0.06021149140426206,0.12411781420763274,11,0.8122865996084375,0,0
中兴,TERM_00118,1,5.732756109786634,75.97922098184377,75.84953300100865,55.96798049650805,55.47836171866687,64.68031849713145,52.09411256020094,0.14705272253472865,0,0,-109.4614676,431,75,471.8104077537501,0.09170969078067195,0.18066368662767984,0,0.3023530102839572,0.20543884134957932,36,0.5972485288897086,0,1
华为,TERM_00119,0,6.316643951826658,68.89179707765844,83.6093362468248,45.98764642837105,37.72991354348997,80.00281309090583,68.91150845622857,0.10471211565759951,2081.9664507695734,3551.171052232885,-119.6002705,329,66,457.0286033940316,0.1783548986297759,0.1591225840494008,0,0.1994563570671948,0.16407553913203182,21,0.6667694194597703,0,0
林洋,TERM_00120,0,8.673269235483637,38.22855271655912,48.99992355940835,25.3797109731697,24.279083615323668,44.55067090835398,47.38492432764593,0.05555019054935033,6754.861184487683,61283.17857932882,-48.84844446,51,17,94.02733023525239,0.7348634947401562,0.029840414317368173,1,0.06857312531187412,0.09335185858792387,0,0.9218751499473788,1,1
鼎信,TERM_00121,1,9.944171885909624,86.17264549816295,119.24046271504831,68.36155369471477,62.6707555803949,64.32142347369332,44.564575086424476,0.13951237003745015,0,2092.3390857171526,-117.0627717,381,79,539.4383450604166,0,0.2169593029286855,1,0.21939758484277044,0.1808013506321381,37,0.614033709728777,1,1
中兴,TERM_00122,0,11.438767539635387,62.94833066556592,58.07797549859744,40.80339787683261,32.71585890231692,59.13893562819685,50.292884366965886,0.066138874089216,3820.8673967412406,37386.871427654674,-101.6524429,206,55,290.4263278179181,0.49281823415529297,0.09570070803436535,0,0.12200013506825501,0.12542010895834424,17,0.7132423125224776,1,1
威胜,TERM_00123,0,5.447661095312997,34.086769220508636,73.3722748025616,41.052518063140276,35.07028060791172,55.08515162160728,49.23267010787255,0.04699912620274461,5919.5356779402155,50124.94730683932,-64.93658229,125,28,194.51789279345417,0.8096594132181819,0.019929314928666446,0,0.13691241374329877,0,12,0.8393136965642539,0,0
华为,TERM_00124,0,5.012881213726022,100.1142546052221,84.09712981944595,59.515657933484256,55.35702284008022,65.28005348123617,62.39810035703377,0.1526372645385603,967.2515926592939,15428.78624317026,-99.36087858,294,71,420.33376480295857,0.21584408128644833,0.14299345740974556,0,0.21063800571920724,0.16919252085167105,27,0.7015838136870285,0,0
华为,TERM_00125,0,2.9329493127320387,24.766059574274514,33.20099928279248,34.46493190543741,27.951916788292802,36.94493521585237,29.07809637065109,0.012507575384785953,7420.625970789963,50976.262558525435,-80.50907785,98,21,174.08777677243236,0.8543863976987506,0.1111402338291256,0,0.18719842326550085,0.10263251385431457,16,0.7713110592884097,0,0
林洋,TERM_00126,1,12.685846404308315,81.86980462547251,95.05053972796571,58.04366350519943,49.08473282537054,51.5454382228381,39.790873783317714,0.11221079926404662,0,4404.14582318714,-122.6990761,408,88,471.53076145643405,0.3313212443339215,0.17960926233624466,0,0.19261994669293867,0.18321214057163795,40,0.5803186979508954,1,1
华为,TERM_00127,0,5.907700354235184,74.81220081053465,122.17798356637307,42.169657457929034,39.13442777379624,54.55474499445034,56.91242747495657,0.10278748309727719,3593.1675857617925,23755.08192774172,-91.07545509,277,50,325.4566524524899,0.42686830216286237,0.157144032736953,1,0.18347094991251778,0.12906292645474637,26,0.7131946401690324,0,0
中兴,TERM_00128,0,3.6821203891771455,23.334318574739623,68.580345689211,43.82589905274538,41.6247915266785,52.15294884853236,53.47249561651392,0.013305191819388142,5620.168470844201,54867.05015645313,-67.33997228,107,15,185.41740733106425,0.6389067831938038,0.0574139974991847,0,0.09347924155140594,0.05358718644557797,5,0.8387221529679061,0,0
威胜,TERM_00129,1,8.950514985453122,73.51504900665157,77.99394440510858,65.77632993711869,61.50643552234089,59.39586136893046,52.12012248741365,0.10971461902606228,527.4703767062772,2576.46397075021,-122.5907244,394,77,476.98679232052825,0.04279076986383208,0.19150891770548828,1,0.2967282948327938,0.2563083698928967,32,0.5290968410430805,1,1
华为,TERM_00130,0,2.147191390964741,31.56751097261928,38.49702802169658,24.314301151391607,11.226528496739967,46.56229692724774,30.81827085458462,0.02918618713539773,6963.329644442212,62466.145641012314,-65.81610236,64,22,66.34604811025875,0.8533386677132,0.08565854569737663,0,0.024588156279310207,0.051252874064481854,4,0.9492416110884151,0,0
鼎信,TERM_00131,0,6.922638324312795,88.0080791124194,87.68807343984403,65.0202221101867,57.09726488191159,62.78087997152047,59.61788856410722,0.15317767106516297,2182.7465056841465,10059.475796506758,-116.0729935,289,58,377.9977308172518,0.35571606813772927,0.16521946939904947,0,0.17900882889281547,0.16258841376726893,23,0.733218163343934,0,0
鼎信,TERM_00132,0,4.7357603109853965,67.6750214457477,76.63955101528036,43.72193484814186,34.50148454316624,98.02632222119284,54.898883724736756,0.09905422914448689,3671.083355348104,38171.46257372782,-93.27319901,552,34,272.35180932133903,0.47365950453251177,0.6008904543972537,1,0.07620810321986557,0.0919607597195717,20,0.3407258770246721,0,0
中兴,TERM_00133,0,2.4587825923255466,42.931635035035725,50.25059814364447,20.953471367869334,24.60896316839944,22.38544944354452,13.383097099510348,0.04990284294921208,4884.477273180185,51957.716900949774,-88.39901169,120,28,122.68973372092603,0.5608875913984854,0.13359767335808215,0,0.15634788025894553,0.1062749077698696,10,0.6818080543266456,0,0
