通信前置节点状态,采集前置节点状态,大数据集群正常节点数,大数据集群异常节点数,大数据内存使用率,大数据容量使用率,hive运行状态,hbase运行状态,yarn运行状态,spark运行状态,zookeeper运行状态,HDFS运行状态,flink运行状态,dolphinscheduler状态,大数据角色健康数,hive小文件占比,HDFS存储使用率,swap使用率,服务器正常主机数,服务器异常主机数,服务器cpu使用率,服务器内存使用率,服务器磁盘使用率,k8s节点正常数,k8s_cpu使用率,k8s内存使用率,k8s_cpu平均负载,k8s磁盘使用量,kafka正常运行数,kafka_lag超阈值数,redis当前连接数,redis最大连接数,redis运行状态,redis内存使用率,mysql运行状态,mysql连接数,mysql最大连接数,mysql慢sql数,oracle运行状态,oracle连接数,oracle最大连接数,oracle慢sql数,nacos运行状态,nacos长连接数,es磁盘内存使用率,es运行状态,调控任务状态,数据校核任务状态,数据路由任务状态,数据入库任务状态,重点微应用正常数,重点微应用预警数,重点微应用异常数,spark计算成功数,spark计算总数,flink计算成功数,flink计算总数,重点微服务正常数,重点微服务总数,终端在线率,采集成功率,电能示值曲线完整率,功率因数曲线完整率,采集覆盖率,电流完整率,电压完整率,异常标签,采集时间
1,1,9,0,83.74794634078216,92.70597669304516,1,1,1,1,1,1,1,1,9,61.36753529324716,96.63655653922025,13.820720649589243,22,0,25.163444101003428,41.70817147476376,39.840741123267534,8,23.697769350663155,37.98112968104531,2.1615364686861063,28.188350351159702,5,3,93,500,1,30.163444101003428,1,43,300,0,1,33,300,0,1,187,85.8907536655783,1,1,1,0,0,18,0,0,0,9,0,5,16,18,89.06537764040137,96.45192058585764,94.32307293737222,92.90384117171527,95.03268882020069,93.61345705454374,94.32307293737222,0,2025-02-15 14:45:00
1,1,9,0,46.14757574625985,41.14757574625985,1,1,1,1,1,1,1,1,10,0.10969678450776843,46.14757574625985,19.391836423061005,24,0,31.147575746259847,40.23201175822428,35.813984719930865,12,34.27926618169596,42.62322189352084,2.8454372281439824,36.65719834899649,4,0,119,500,1,36.14757574625985,1,56,300,0,1,44,300,0,1,238,38.84077921107987,1,1,1,1,1,23,0,0,12,9,7,7,17,18,91.45903029850393,97.30679653517998,95.69087445628797,94.61359307035995,96.22951514925197,95.15223376332396,95.69087445628797,2,2025-01-13 17:45:00
1,1,9,0,38.293049255710045,33.293049255710045,1,1,1,1,1,1,0,1,9,4.941895472014302,38.293049255710045,3.0487609166910956,23,0,80.41815709419276,60.97041707124148,38.888446638808226,8,70.54954310582146,78.94540949516784,1.9477770577954339,34.54987464546808,5,0,85,500,1,28.293049255710045,1,38,300,0,1,30,300,0,1,570,32.10832793346575,1,0,1,1,1,10,6,9,1,8,0,7,9,15,63.96617732958383,96.18472132224429,93.89555411559087,92.36944264448859,94.658609851142,93.13249838003972,93.89555411559087,4,2025-02-25 11:55:00
1,1,10,0,46.70322862277402,41.70322862277402,1,1,1,1,1,1,1,1,11,2.618057078925326,46.70322862277402,13.33705853588032,20,0,31.70322862277402,44.23086915025706,40.70132768375791,12,28.812993501575562,42.00804847528298,2.9089404140313166,30.143625376455795,5,0,121,500,1,36.70322862277402,1,58,300,0,1,46,300,0,1,243,39.317053105234876,1,1,1,1,1,20,0,0,13,12,5,9,17,15,91.68129144910961,97.38617551753914,95.81788082806263,94.77235103507829,96.3406457245548,95.29511593157046,95.81788082806263,6,2025-01-15 02:10:00
1,1,7,1,76.18389309886518,70.89149195194614,0,1,1,0,1,1,1,1,8,63.39536130753824,50.2733279121761,6.442254249924348,21,0,35.2733279121761,46.027115295517284,44.66497386772157,12,35.30958651600894,45.950037208613935,3.316951761391554,35.249858812163474,5,0,136,500,1,40.2733279121761,1,66,300,0,1,52,300,0,1,273,42.377138210436655,1,1,0,1,1,20,0,0,2,10,5,5,17,16,93.10933116487044,55.0490503664307,50.52473491503821,60.90539184593263,68.88294330085976,60.030740663880295,57.38972875979654,3,2025-02-22 00:00:00
1,1,7,2,92.67345115020478,91.02015649148264,1,1,0,1,1,1,1,1,5,41.53319653836398,38.70586304745491,7.611524665507357,23,0,23.705863047454915,31.41823807334433,32.16492426736125,9,25.504441923372163,36.496932352892124,1.9949557768519903,27.978972799655807,3,0,87,500,1,28.705863047454915,1,39,300,0,1,31,300,0,1,174,32.46216832638993,1,1,0,1,1,20,0,0,2,13,9,8,20,17,88.48234521898196,56.600838264464166,53.863047591994764,52.312259480111265,57.61544279944127,40.14000769713624,48.09166186700023,4,2025-02-24 12:10:00
1,1,12,0,77.52756393880574,75.35158060034045,1,1,1,1,1,1,0,1,12,41.89436610497786,71.36974747045797,2.1002282417909157,18,0,22.061249543900423,30.641782304134487,29.068626258705564,9,26.598291900961573,31.70368892657661,1.8069999478743342,36.86217951152521,5,4,80,500,1,27.061249543900423,1,36,300,0,1,28,300,0,1,160,66.41370428250256,1,1,1,0,0,23,0,0,2,13,0,9,16,18,87.82449981756017,96.00874993484291,93.61399989574866,92.01749986968584,94.41224990878008,92.81574988271726,93.61399989574866,2,2025-02-18 00:25:00
1,1,12,0,65.8909418492582,86.28263197484588,1,1,1,1,1,1,1,1,11,48.274116118429276,74.91127830716815,7.867179534851589,21,0,35.05347990003877,46.14301848390994,39.07139376154752,11,34.796475219606144,46.57097188429922,3.291826274290145,37.359206429915986,3,1,135,500,1,40.05347990003877,1,65,300,0,1,52,300,0,1,271,73.80337763460426,0,1,1,0,0,19,0,0,2,13,1,8,16,18,93.0213919600155,97.86478284286268,96.58365254858029,95.72956568572536,97.01069598000775,96.15660911715283,96.58365254858029,5,2025-02-16 14:15:00
1,1,8,0,48.96614431765809,43.96614431765809,1,1,1,1,1,1,1,1,10,8.699845851058663,48.96614431765809,13.213485036906471,19,0,33.96614431765809,48.63624013514907,40.66782092500602,9,33.73356798959933,45.93121791096458,3.167559350589497,44.090765121676256,4,0,131,500,1,38.96614431765809,1,63,300,0,1,50,300,0,1,262,41.256695129421225,1,1,1,1,1,23,0,0,13,9,9,9,20,16,92.58645772706323,97.70944918823687,96.335118701179,95.41889837647375,96.79322886353162,95.87700853882637,96.335118701179,0,2025-01-04 08:00:00
1,1,11,0,38.59656500275937,33.59656500275937,1,1,1,1,1,1,1,0,9,1.8349601275797305,38.59656500275937,4.9311258963466305,24,0,60.411261113481345,58.15384369021717,25.177091996566915,8,71.40359708430859,67.14175967058299,1.982464571743928,32.72573657250102,3,0,86,500,1,28.59656500275937,1,39,300,0,1,30,300,0,0,569,32.36848428807946,1,0,1,1,1,8,5,5,3,10,2,5,9,15,61.8522169871935,96.2280807146799,93.96492914348785,92.45616142935982,94.71931300055188,93.21054528642384,93.96492914348785,1,2025-03-03 14:40:00
1,1,11,0,48.72417380675049,43.72417380675049,1,1,1,1,1,1,1,1,12,9.705986378245175,48.72417380675049,31.092754734183963,20,0,56.487901464991445,82.97969223484202,33.506417522813926,12,30.847294216214696,43.762273179281415,3.139905577914342,42.114813508284264,1,6,358,500,0,75.04225117931468,1,62,300,0,1,49,300,0,1,585,41.04929183435756,1,0,1,0,0,11,2,3,13,11,2,8,8,17,92.4896695227002,97.67488197239292,96.27981115582868,95.34976394478585,96.74483476135009,95.81478755030727,96.27981115582868,5,2025-02-04 06:00:00
1,1,12,0,39.260856171800896,34.260856171800896,1,1,1,1,1,1,0,0,11,4.742230696375139,39.260856171800896,31.446707782738233,18,0,64.47261459801409,61.33904465650483,26.155252634768452,8,25.938764142536908,36.0110843311598,2.0583835624915308,29.351259045762422,0,14,394,500,1,68.9016278504631,1,41,300,0,1,32,300,0,1,650,32.93787671868648,1,1,1,0,0,17,3,3,14,13,2,8,10,21,88.70434246872036,96.32297945311441,94.11676712498306,92.64595890622883,94.85217123436018,93.38136301560594,94.11676712498306,2,2025-02-09 02:35:00
1,1,5,2,79.62849109220195,81.95498947121234,1,1,1,1,1,1,1,1,5,50.181083909374955,43.700568365177624,13.522229972611656,21,0,28.700568365177624,38.01411329617705,32.75370029650576,8,32.69763362507713,38.4958933603686,2.5657792417345857,30.44349738076304,3,0,108,500,1,33.700568365177624,1,51,300,0,1,40,300,0,1,217,36.743344313009395,1,1,0,1,1,22,0,0,2,10,5,9,18,15,90.48022734607105,55.17790505144147,40.17522173341734,49.53234383911779,59.78257585865809,54.913993079221044,56.36572616141339,1,2025-02-24 19:10:00
1,1,12,0,42.779186957552746,37.779186957552746,1,1,1,1,1,1,1,0,9,3.3924889937783522,42.779186957552746,9.97040444003282,21,0,80.48903659093915,77.78231793314723,40.03716976793197,9,81.24439543380731,83.99133834832935,2.4604785094345996,30.204288389484958,4,0,104,500,1,32.779186957552746,1,49,300,0,1,38,300,0,0,355,35.95358882075949,1,0,1,1,1,13,4,5,2,10,2,9,10,17,71.43831682465436,96.82559813679325,94.9209570188692,93.65119627358649,95.55583739151055,94.28607664622785,94.9209570188692,0,2025-03-01 17:00:00
1,0,6,2,76.1884071925798,73.43926770142333,0,1,1,0,1,1,1,1,3,60.537942587767006,88.89775850664788,5.077044950949949,23,0,27.75097290876257,41.99112946451336,33.57534019333712,5,94.97950592388321,91.5780395916836,8.993192788012557,34.90486501005668,4,0,104,500,1,32.75097290876257,1,49,300,0,1,38,300,0,1,209,35.929405350367915,1,1,1,1,1,20,0,0,8,11,7,6,18,21,90.10038916350503,51.444586337957276,32.1225336655863,35.57557945012164,57.84351702759926,45.549752150798284,36.62921796895067,4,2025-01-27 05:30:00
1,1,9,0,40.667695808687874,35.667695808687874,1,1,1,1,1,1,0,1,11,8.529930963447857,40.667695808687874,52.19272047545288,19,0,73.28088747437057,88.35135706883872,40.39662904674604,12,28.42754691802467,38.39063661639622,2.2191652352786138,38.0043526871394,1,11,388,500,1,89.304320300619,1,44,300,0,1,34,300,0,0,577,34.143739264589605,1,1,1,0,1,13,4,3,14,13,0,8,9,15,89.26707832347515,96.52395654409827,94.43833047055723,93.04791308819654,95.13353916173757,93.74312177937688,94.43833047055723,1,2025-02-06 10:50:00
1,1,12,0,48.19201089850564,43.19201089850564,1,1,1,1,1,1,1,0,9,4.946602567408573,48.19201089850564,12.273893168926609,18,0,58.7673262066561,61.71367265290017,33.01910603175243,11,68.03064112797442,58.538723349890006,3.0790869598292168,43.82424280378294,3,0,127,500,1,38.19201089850564,1,61,300,0,1,48,300,0,1,583,40.593152198719125,1,0,1,1,1,11,3,6,1,8,1,5,7,21,68.97471038226428,97.59885869978652,96.15817391965844,95.19771739957304,96.63840217970113,95.67794565961574,96.15817391965844,0,2025-03-01 05:35:00
1,1,12,0,49.638179617668406,75.52425157752734,1,1,1,1,1,1,1,1,9,11.419906025552214,77.66781009774535,69.08852418216085,18,3,79.82037347594787,72.53868281379073,90.4393938818357,8,34.89185358644059,42.504150557891954,3.2443633848763893,33.48589277777546,5,0,416,500,1,69.1776804451512,1,233,300,33,0,223,300,27,1,268,80.81215621378675,0,1,0,1,1,24,0,0,9,11,7,5,21,21,92.85527184706736,97.80545423109548,96.48872676975277,95.61090846219098,96.92763592353369,96.04981761597188,96.48872676975277,2,2025-03-04 06:00:00
0,1,12,0,45.02031388763979,40.02031388763979,1,1,1,1,1,1,1,1,12,13.789225645485269,45.02031388763979,30.879049432038997,20,0,70.09565615584589,72.99969811509858,29.253990815327725,12,72.45324939440937,75.66201599232997,10.023914038961474,36.02064594956884,5,0,389,500,1,59.40524070908976,1,54,300,0,1,42,300,0,1,228,37.8745547608341,1,1,1,1,0,23,0,0,11,9,6,6,17,18,26.236659831821466,56.24548477481547,62.628527369476366,34.564236044183886,60.13205954346044,57.325447750460754,56.745152748821695,0,2025-01-25 14:25:00
1,1,5,2,72.43973298133425,90.85502367606534,1,1,1,1,1,1,1,1,8,32.63540231199505,40.7814823069697,0.7579667522358746,20,0,25.7814823069697,36.130925666661405,39.779641937794125,12,25.1576645785065,37.31236351310886,2.2321694065108226,35.58439941514307,4,0,96,500,1,30.7814823069697,1,44,300,0,1,35,300,0,1,192,34.24127054883117,1,1,0,1,1,20,0,0,1,9,7,9,16,15,89.31259292278789,68.9063828304833,47.32313986837306,58.6727257796251,64.80704439061036,59.80909550279952,62.41806194980492,3,2025-02-21 05:25:00
1,1,11,0,50.18283287300031,45.18283287300031,1,1,1,1,1,1,1,1,12,5.844924739580063,50.18283287300031,0.45864337509363473,21,0,35.18283287300031,40.065913430614884,32.936186897974125,9,38.030735600797044,41.20968554512542,3.3066094712000353,38.96112225006412,4,0,136,500,1,40.18283287300031,1,66,300,0,1,52,300,0,1,272,42.299571034000266,1,1,1,1,1,24,0,0,11,12,7,8,17,15,93.07313314920012,97.88326183900004,96.61321894240007,95.76652367800008,97.03656657460006,96.18987131020008,96.61321894240007,0,2025-01-16 16:35:00
1,1,10,0,42.31796480267433,37.31796480267433,1,1,1,1,1,1,1,1,11,13.914686673108818,42.31796480267433,1.114703604746381,23,0,27.317964802674332,34.71468470454465,38.08069850509383,11,28.72288970284572,37.06455790679382,2.4077674060199232,35.524323565044135,3,0,102,500,1,32.31796480267433,1,48,300,0,1,37,300,0,1,205,35.55825554514942,1,1,1,1,1,19,0,0,10,11,6,5,16,18,89.92718592106974,96.7597092575249,94.81553481203984,93.51941851504981,95.46359296053487,94.16747666354483,94.81553481203984,0,2025-01-11 12:00:00
1,1,11,0,79.31300649864825,84.26800672894059,1,1,1,1,1,1,0,1,11,38.8759029570306,95.9632604043654,2.2595153739473095,24,0,30.859271142597656,40.2005282096963,34.05753897536134,10,29.288272741852737,37.97069491786604,2.8124881305825893,35.66409181963493,3,3,117,500,1,35.859271142597656,1,56,300,0,1,44,300,0,1,235,88.50741327272635,0,1,1,0,0,21,0,0,1,13,1,6,19,16,91.34370845703906,97.26561016322823,95.62497626116517,94.53122032645648,96.17185422851954,95.07809829381083,95.62497626116517,2,2025-02-12 02:05:00
1,1,10,0,45.83040173355423,70.79000138579202,1,1,1,1,1,1,1,1,11,0.6554340418077564,83.7972182158917,36.35875918642188,14,3,76.69498098779067,80.87241174410642,77.19024753929092,8,33.07308323154274,43.70235386477042,2.809188769549055,30.435001978118358,4,0,472,500,0,74.84476069823143,1,244,300,40,1,235,300,16,1,235,96.93619146030824,1,1,1,1,0,19,0,0,14,14,5,5,16,18,91.3321606934217,97.26148596193632,95.6183775390981,94.52297192387263,96.16608034671084,95.07067473148537,95.6183775390981,3,2025-03-06 05:10:00
0,1,10,0,42.862743905576465,37.862743905576465,1,1,1,1,1,1,1,1,12,4.582672065259192,42.862743905576465,49.776116246696354,24,0,84.28006661783942,77.15568769920333,31.988852525758066,10,80.09028867221268,84.3432336929117,13.570016654459858,40.75380849219695,3,0,447,500,1,79.7580547123353,1,49,300,0,1,38,300,0,1,210,36.02520906192268,1,1,1,1,0,20,0,0,14,13,7,6,16,16,42.97383877348894,46.96071490623045,41.966374905483946,50.015112393895336,64.30716957878431,47.279926077327545,49.26443720365084,5,2025-01-20 00:55:00
1,1,10,0,44.599352539073536,39.599352539073536,1,1,1,1,1,1,1,1,11,13.567039085339925,44.599352539073536,12.004190362615415,18,0,29.599352539073532,45.32025196936002,32.2348199603336,10,31.19442241108058,41.34477647793075,2.668497433036975,34.47173023175378,5,0,112,500,1,34.599352539073536,1,53,300,0,1,42,300,0,1,225,37.513730747777316,1,1,1,1,1,19,0,0,9,8,6,8,19,18,90.83974101562941,97.08562179129622,95.33699486607395,94.17124358259244,95.91987050781471,94.7541192243332,95.33699486607395,7,2025-01-05 22:15:00
0,1,11,0,47.589709058022294,42.589709058022294,1,1,1,1,1,1,1,1,12,5.301456103608945,47.589709058022294,46.837207313456574,22,0,78.89809848621071,82.25776682814409,36.843116843716565,10,78.56330542347015,76.0411957866709,12.224524621552678,41.30640557934248,5,0,470,500,1,55.952537066772926,1,60,300,0,1,47,300,0,1,250,40.076893478304825,1,1,1,1,1,23,0,0,13,8,5,9,18,17,56.99457280838258,68.61881129264394,63.74312889351066,33.720163646785416,51.14773206167517,37.3602449430625,39.74333558355333,0,2025-01-22 13:25:00
1,1,12,0,49.191156136329035,44.191156136329035,1,1,1,1,1,1,1,0,9,4.57606622141779,49.191156136329035,26.077934872635716,24,0,60.93997816557187,79.22788370377272,38.4957306055383,9,36.93287974357802,45.46728924749725,3.1932749870090325,42.435669387916754,0,8,424,500,1,79.47855687314028,1,63,300,0,1,50,300,0,0,599,41.44956240256774,1,0,1,0,0,16,2,2,12,9,0,8,8,16,92.67646245453162,97.74159373376129,96.38654997401807,95.48318746752258,96.83823122726581,95.93486872077033,96.38654997401807,0,2025-02-07 07:10:00
1,1,10,0,45.5300743627794,40.5300743627794,1,1,1,1,1,1,0,1,9,7.283746085251743,45.5300743627794,10.88970485018856,19,0,64.3739117869867,74.48990382408142,41.64401864961907,9,59.220058324725535,59.85235392443239,2.7748656414605035,32.46944230582547,5,0,116,500,1,35.5300743627794,1,55,300,0,1,43,300,0,0,416,38.311492310953774,1,0,1,1,1,10,9,4,0,10,1,5,8,21,62.79939392357188,97.21858205182563,95.549731282921,94.43716410365126,96.10601487255587,94.99344769328613,95.549731282921,7,2025-02-26 01:15:00
1,1,12,0,48.86367986394599,43.86367986394599,1,1,1,1,1,1,1,1,11,13.356426941516242,48.86367986394599,14.999797967075112,23,0,67.22849370917662,74.94264745188079,38.45136796983092,9,69.9776560736103,71.25900864821702,3.1558491273081133,37.6041647653543,4,0,130,500,1,38.86367986394599,1,63,300,0,1,50,300,0,1,570,41.16886845481085,1,0,1,1,1,11,7,5,3,9,2,9,9,16,74.73746046207492,97.69481140913514,96.31169825461623,95.38962281827028,96.77273597278919,95.85066053644326,96.31169825461623,3,2025-03-03 04:05:00
1,1,5,2,82.38544194961403,90.31857104630056,0,1,0,0,1,1,1,1,5,33.955228886061235,41.61805369783144,18.50414978392363,19,0,26.618053697831442,43.308383785878604,30.391411007553582,12,28.439302659720216,35.66955516894173,2.3277775654664508,32.22517056120799,4,0,99,500,1,31.618053697831442,1,46,300,0,1,36,300,0,1,199,34.958331740998375,1,1,0,1,1,20,0,0,1,14,8,5,20,17,89.64722147913258,66.53527469772236,58.11616348588451,48.706812897677985,64.42384312784017,62.35329181485788,51.487134876733506,5,2025-02-20 14:00:00
1,1,8,0,49.883676371929354,44.883676371929354,1,1,1,1,1,1,1,1,11,5.349110670052989,49.883676371929354,11.5005019383728,24,0,34.883676371929354,46.24185424287865,41.099371495273274,12,32.89348750926743,44.25839341892181,3.2724201567919264,35.343646707625794,4,0,135,500,1,39.883676371929354,1,65,300,0,1,51,300,0,1,270,42.04315117593945,1,1,1,1,1,24,0,0,10,13,9,8,18,17,92.95347054877175,97.84052519598991,96.54484031358385,95.68105039197982,96.97673527438587,96.11294535278184,96.54484031358385,1,2025-01-04 09:40:00
1,1,11,0,38.83439908137218,33.83439908137218,1,1,1,1,1,1,1,1,9,1.0700280799103306,38.83439908137218,0.32382971154627516,21,0,23.834399081372187,37.82603620313529,27.6770801857544,8,26.53290944988673,37.430207473770494,2.009645609299678,37.801740963282,3,0,87,500,1,28.834399081372187,1,40,300,0,1,31,300,0,1,175,32.57234206974759,1,1,1,1,1,20,0,0,11,13,6,6,21,15,88.53375963254888,96.26205701162459,94.01929121859936,92.5241140232492,94.76687981627444,93.27170262092427,94.01929121859936,6,2025-01-10 15:55:00
1,0,6,3,68.74590641000079,67.73911339246041,1,1,1,1,1,1,1,1,3,33.88398849692863,74.47949189785409,19.013684382589002,22,0,32.646969908081545,40.55704860240644,34.41500295750999,3,70.50367115156904,88.96526658084137,19.571970371272393,33.708533138209376,4,0,125,500,1,37.646969908081545,1,60,300,0,1,47,300,0,1,251,40.12597420692704,1,1,1,1,1,20,0,0,8,12,8,9,15,18,92.05878796323262,21.33850962885487,53.80962692456382,37.28692276319133,48.54303299594983,28.785489810167952,50.60747885784849,2,2025-01-27 18:45:00
1,1,10,0,38.754752217929735,33.754752217929735,1,1,1,1,1,1,0,0,10,8.990649257820548,38.754752217929735,44.63694355129621,22,0,78.76705677596905,71.27177845289303,27.33634956948348,9,28.317727121914032,32.63381068619275,2.0005431106205416,31.94157891725993,0,8,455,500,0,91.85320250736567,1,40,300,0,1,31,300,0,0,422,32.50407332965406,1,1,1,1,0,13,3,2,9,13,2,7,8,18,88.5019008871719,96.25067888827567,94.00108622124108,92.50135777655136,94.75095044358595,93.25122199889621,94.00108622124108,5,2025-02-09 23:50:00
1,0,5,2,89.67333742522861,62.010847917520884,0,1,1,1,1,1,1,1,6,50.57796802641009,86.02324708067806,19.154082595554215,20,0,33.92435146645825,43.61280162074067,44.547027117697134,3,67.31592033170038,78.0362936979851,14.557331257174422,44.663825558296956,4,0,131,500,1,38.92435146645825,1,63,300,0,1,50,300,0,1,262,41.22087268553564,1,1,1,1,1,19,0,0,8,13,8,6,20,21,92.5697405865833,38.57256612246185,26.142501105390636,35.05323229068412,47.02726483539564,28.08875243307661,47.974001729351244,2,2025-01-30 20:40:00
1,1,11,0,37.558674004721816,32.558674004721816,1,1,1,1,1,1,0,1,10,5.499373884160782,37.558674004721816,35.258041951066986,23,0,63.615374620419104,61.762616449220445,34.020740344147356,12,26.080054379497614,32.26249983719574,1.863848457682493,25.90473096092714,1,9,482,500,1,74.90670603268752,1,37,300,0,1,29,300,0,1,682,31.478863432618695,1,1,1,0,0,15,7,3,11,13,0,9,12,18,88.02346960188872,96.07981057210311,93.72769691536499,92.15962114420623,94.51173480094437,92.94365902978561,93.72769691536499,7,2025-02-10 10:00:00
1,1,8,0,46.975822677265064,81.53252386859225,1,1,1,1,1,1,1,1,10,12.723168287538732,93.89979902057478,45.9856563261047,19,2,93.13208941006752,92.2323598409147,95.0181222341551,10,34.60637706271552,39.880959117929855,2.940094020258864,39.062928175851766,3,0,479,500,1,66.18370428246047,0,281,300,29,0,225,300,39,1,245,84.9936675412954,1,1,1,1,1,24,0,0,14,12,8,7,19,19,91.79032907090603,97.42511752532359,95.88018804051772,94.85023505064716,96.395164535453,95.36521154558244,95.88018804051772,7,2025-03-07 09:10:00
1,1,12,0,79.57225287106121,93.70620665384637,1,1,1,1,1,1,0,1,10,60.09022174445744,97.17573856927953,16.78701761514325,21,0,28.693577796032415,43.522053795450745,29.27331297508411,10,31.293438630865936,37.428314500932075,2.564980319546562,32.00967923770661,5,3,108,500,1,33.693577796032415,1,51,300,0,1,40,300,0,1,217,71.8291241012978,1,1,1,0,0,22,0,0,1,13,0,6,19,18,90.47743111841297,96.95622539943321,95.12996063909313,93.9124507988664,95.73871555920648,94.52120571897976,95.12996063909313,4,2025-02-13 14:50:00
1,1,10,0,72.12423617376375,97.77861081040805,1,1,1,1,1,1,1,1,9,38.532580882753194,95.24489015865625,17.805584218211795,18,0,25.83340775320196,32.73503579414953,36.18804730215287,11,25.461828516377192,38.49012291413764,2.238103743223081,28.590113524648917,4,3,96,500,1,30.83340775320196,1,44,300,0,1,35,300,0,1,192,86.47837288990786,1,1,1,0,0,23,0,0,1,11,0,5,16,19,89.33336310128078,96.54762967902886,94.47620748644616,93.0952593580577,95.16668155064039,93.78573342225194,94.47620748644616,0,2025-02-14 06:35:00
