user_id,stat_date,kwh
USR00030,2026-05-19,6.13
USR00030,2026-05-18,5.75
USR00030,2026-05-17,6.21
USR00030,2026-05-16,5.98
USR00030,2026-05-15,5.42
USR00030,2026-05-14,6.96
USR00030,2026-05-13,5.67
USR00030,2026-05-12,6.33
USR00030,2026-05-11,4.46
USR00030,2026-05-10,6.63
USR00030,2026-05-09,6.74
USR00030,2026-05-08,5.89
USR00030,2026-05-07,6.21
USR00030,2026-05-06,6.21
USR00030,2026-05-05,5.5
USR00030,2026-05-04,6.2
USR00030,2026-05-03,5.4
USR00030,2026-05-02,5.52
USR00030,2026-05-01,6.54
USR00030,2026-04-30,6.45
USR00030,2026-04-29,5.46
USR00030,2026-04-28,5.45
USR00030,2026-04-27,5.5
USR00030,2026-04-26,6.31
USR00030,2026-04-25,5.29
USR00030,2026-04-24,6.09
USR00030,2026-04-23,6.32
USR00031,2026-05-22,2.95
USR00031,2026-05-21,2.6
USR00031,2026-05-20,2.62
USR00031,2026-05-19,2.41
USR00031,2026-05-18,2.95
USR00031,2026-05-17,2.47
USR00031,2026-05-16,2.77
USR00031,2026-05-15,2.66
USR00031,2026-05-14,2.39
USR00031,2026-05-13,2.51
USR00031,2026-05-12,3.05
USR00031,2026-05-11,2.73
USR00031,2026-05-10,2.41
USR00031,2026-05-09,2.76
USR00031,2026-05-08,2.64
USR00031,2026-05-07,3.6
USR00031,2026-05-06,2.75
USR00031,2026-05-05,2.57
USR00031,2026-05-04,3.06
USR00031,2026-05-03,2.18
USR00031,2026-05-02,2.7
USR00031,2026-05-01,3.21
USR00031,2026-04-30,2.65
USR00031,2026-04-29,2.21
USR00031,2026-04-28,2.57
USR00031,2026-04-27,3.07
USR00031,2026-04-26,2.78
USR00031,2026-04-25,2.45
USR00031,2026-04-24,2.49
USR00031,2026-04-23,2.53
USR00032,2026-05-22,327.49
USR00032,2026-05-21,319.24
USR00032,2026-05-20,302.01
USR00032,2026-05-19,250.38
USR00032,2026-05-18,250.48
USR00032,2026-05-17,304.24
USR00032,2026-05-16,249.98
USR00032,2026-05-15,282.33
USR00032,2026-05-14,297.63
USR00032,2026-05-13,255.98
USR00032,2026-05-12,259.26
USR00032,2026-05-11,286.12
USR00032,2026-05-10,303.39
USR00032,2026-05-09,319.5
USR00032,2026-05-08,306.37
USR00032,2026-05-07,290.97
USR00032,2026-05-06,267.29
USR00032,2026-05-05,257.91
USR00032,2026-05-04,274.08
USR00032,2026-05-03,300.68
USR00032,2026-05-02,298.56
USR00032,2026-05-01,228.19
USR00032,2026-04-30,266.15
USR00032,2026-04-29,323.63
USR00032,2026-04-28,291.13
USR00032,2026-04-27,247.91
USR00032,2026-04-26,356.89
USR00032,2026-04-25,288.0
USR00032,2026-04-24,299.94
USR00032,2026-04-23,300.38
USR00033,2026-05-22,425.98
USR00033,2026-05-21,556.88
USR00033,2026-05-20,505.5
USR00033,2026-05-19,497.17
USR00033,2026-05-18,485.88
USR00033,2026-05-17,413.31
USR00033,2026-05-16,518.1
USR00033,2026-05-15,420.67
USR00033,2026-05-14,472.42
USR00033,2026-05-13,384.09
USR00033,2026-05-12,365.65
USR00033,2026-05-11,474.03
USR00033,2026-05-10,422.24
USR00033,2026-05-09,368.02
USR00033,2026-05-08,484.24
USR00033,2026-05-07,556.81
USR00033,2026-05-06,523.24
USR00033,2026-05-05,447.59
USR00033,2026-05-04,459.81
USR00033,2026-05-03,500.19
USR00033,2026-05-02,510.96
USR00033,2026-05-01,443.62
USR00033,2026-04-30,460.98
USR00033,2026-04-29,473.22
USR00033,2026-04-28,484.85
USR00033,2026-04-27,453.29
USR00033,2026-04-26,453.89
USR00033,2026-04-25,522.8
USR00033,2026-04-24,514.97
USR00033,2026-04-23,481.34
USR00034,2026-05-22,417.36
USR00034,2026-05-21,504.59
USR00034,2026-05-20,457.69
USR00034,2026-05-19,576.14
USR00034,2026-05-18,382.37
USR00034,2026-05-17,404.21
USR00034,2026-05-16,452.32
USR00034,2026-05-15,451.38
USR00034,2026-05-14,518.8
USR00034,2026-05-13,405.12
USR00034,2026-05-12,473.42
USR00034,2026-05-11,484.6
USR00034,2026-05-10,464.73
USR00034,2026-05-09,392.42
USR00034,2026-05-08,495.25
USR00034,2026-05-07,487.5
USR00034,2026-05-06,460.17
USR00034,2026-05-05,443.01
USR00034,2026-05-04,443.95
USR00034,2026-05-03,430.72
USR00034,2026-05-02,461.95
USR00034,2026-05-01,435.49
USR00034,2026-04-30,397.3
USR00034,2026-04-29,388.61
USR00034,2026-04-28,401.49
USR00034,2026-04-27,443.78
USR00034,2026-04-26,432.97
USR00034,2026-04-25,443.48
USR00034,2026-04-24,455.88
USR00034,2026-04-23,406.9
USR00035,2026-05-22,5.14
USR00035,2026-05-21,5.05
USR00035,2026-05-20,5.54
USR00035,2026-05-19,4.31
USR00035,2026-05-18,4.86
USR00035,2026-05-17,5.8
USR00035,2026-05-16,4.36
USR00035,2026-05-15,5.87
USR00035,2026-05-14,6.08
USR00035,2026-05-13,5.09
USR00035,2026-05-12,5.43
USR00035,2026-05-11,5.87
USR00035,2026-05-10,5.03
USR00035,2026-05-09,5.74
USR00035,2026-05-08,4.93
USR00035,2026-05-07,5.03
USR00035,2026-05-06,4.86
USR00035,2026-05-05,5.46
USR00035,2026-05-04,5.89
USR00035,2026-05-03,5.18
USR00035,2026-05-02,4.61
USR00035,2026-05-01,4.71
USR00035,2026-04-30,5.49
USR00035,2026-04-29,6.25
USR00035,2026-04-28,5.49
USR00035,2026-04-27,5.08
USR00035,2026-04-26,5.69
USR00035,2026-04-25,5.15
USR00035,2026-04-24,5.08
USR00035,2026-04-23,4.77
USR00036,2026-05-22,195.64
USR00036,2026-05-21,283.14
USR00036,2026-05-20,250.06
USR00036,2026-05-19,251.46
USR00036,2026-05-18,306.6
USR00036,2026-05-17,243.5
USR00036,2026-05-16,244.39
USR00036,2026-05-15,258.8
USR00036,2026-05-14,273.07
USR00036,2026-05-13,250.63
USR00036,2026-05-12,220.95
USR00036,2026-05-11,239.52
USR00036,2026-05-10,295.82
USR00036,2026-05-09,264.18
USR00036,2026-05-08,274.05
USR00036,2026-05-07,255.37
USR00036,2026-05-06,244.93
USR00036,2026-05-05,306.21
USR00036,2026-05-04,257.29
USR00036,2026-05-03,250.6
USR00036,2026-05-02,290.96
USR00036,2026-05-01,243.28
USR00036,2026-04-30,246.63
USR00036,2026-04-29,262.49
USR00036,2026-04-28,262.23
USR00036,2026-04-27,269.03
USR00036,2026-04-26,317.07
USR00036,2026-04-25,271.04
USR00036,2026-04-24,199.86
USR00036,2026-04-23,270.78
USR00037,2026-05-22,14.4
USR00037,2026-05-21,14.69
USR00037,2026-05-20,14.3
USR00037,2026-05-19,14.26
USR00037,2026-05-18,15.22
USR00037,2026-05-17,13.56
USR00037,2026-05-16,12.98
USR00037,2026-05-15,18.67
USR00037,2026-05-14,13.31
USR00037,2026-05-13,14.48
USR00037,2026-05-12,12.19
USR00037,2026-05-11,14.5
USR00037,2026-05-10,13.0
USR00037,2026-05-09,13.7
USR00037,2026-05-08,15.84
USR00037,2026-05-07,15.01
USR00037,2026-05-06,15.15
USR00037,2026-05-05,11.8
USR00037,2026-05-04,16.97
USR00037,2026-05-03,12.63
USR00037,2026-05-02,16.53
USR00037,2026-05-01,15.8
USR00037,2026-04-30,15.16
USR00037,2026-04-29,13.11
USR00037,2026-04-28,14.55
USR00037,2026-04-27,13.66
USR00037,2026-04-26,14.38
USR00037,2026-04-25,13.98
USR00037,2026-04-24,11.41
USR00037,2026-04-23,15.95
USR00038,2026-05-22,210.86
USR00038,2026-05-21,209.19
USR00038,2026-05-20,229.55
USR00038,2026-05-19,201.8
USR00038,2026-05-18,171.63
USR00038,2026-05-17,230.63
USR00038,2026-05-16,233.11
USR00038,2026-05-15,217.18
USR00038,2026-05-14,196.17
USR00038,2026-05-13,223.58
USR00038,2026-05-12,189.15
USR00038,2026-05-11,198.84
USR00038,2026-05-10,204.97
USR00038,2026-05-09,240.31
USR00038,2026-05-08,213.57
USR00038,2026-05-07,211.68
USR00038,2026-05-06,264.92
USR00038,2026-05-05,229.42
USR00038,2026-05-04,229.12
USR00038,2026-05-03,213.41
USR00038,2026-05-02,208.39
USR00038,2026-05-01,173.15
USR00038,2026-04-30,243.07
USR00038,2026-04-29,231.54
USR00038,2026-04-28,217.64
USR00038,2026-04-27,218.57
USR00038,2026-04-26,237.92
USR00038,2026-04-25,187.15
USR00038,2026-04-24,208.53
USR00038,2026-04-23,196.43
USR00039,2026-05-22,14.59
USR00039,2026-05-21,10.46
USR00039,2026-05-20,11.39
USR00039,2026-05-19,13.24
USR00039,2026-05-18,12.78
USR00039,2026-05-17,11.64
USR00039,2026-05-16,16.03
USR00039,2026-05-15,13.84
USR00039,2026-05-14,14.05
USR00039,2026-05-13,12.49
USR00039,2026-05-12,14.39
USR00039,2026-05-11,12.91
USR00039,2026-05-10,13.04
USR00039,2026-05-09,14.24
USR00039,2026-05-08,11.23
USR00039,2026-05-07,15.56
USR00039,2026-05-06,13.66
USR00039,2026-05-05,15.13
USR00039,2026-05-04,11.97
USR00039,2026-05-03,12.18
USR00039,2026-05-02,11.86
USR00039,2026-05-01,13.75
USR00039,2026-04-30,13.5
USR00039,2026-04-29,12.79
USR00039,2026-04-28,12.06
USR00039,2026-04-27,11.72
USR00039,2026-04-26,13.35
USR00039,2026-04-25,12.79
USR00039,2026-04-24,12.5
USR00039,2026-04-23,15.49
USR00040,2026-05-22,43.17
USR00040,2026-05-21,36.26
USR00040,2026-05-20,39.24
USR00040,2026-05-19,38.09
USR00040,2026-05-18,31.8
USR00040,2026-05-17,43.77
USR00040,2026-05-16,37.79
USR00040,2026-05-15,41.16
USR00040,2026-05-14,35.42
USR00040,2026-05-13,37.67
USR00040,2026-05-12,34.98
USR00040,2026-05-11,43.04
USR00040,2026-05-10,39.5
USR00040,2026-05-09,39.71
USR00040,2026-05-08,43.5
USR00040,2026-05-07,42.73
USR00040,2026-05-06,41.23
USR00040,2026-05-05,32.86
USR00040,2026-05-04,35.64
USR00040,2026-05-03,34.46
USR00040,2026-05-02,41.09
USR00040,2026-05-01,38.96
USR00040,2026-04-30,32.98
USR00040,2026-04-29,37.58
USR00040,2026-04-28,32.58
USR00040,2026-04-27,38.1
USR00040,2026-04-26,31.96
USR00040,2026-04-25,40.33
USR00040,2026-04-24,39.75
USR00040,2026-04-23,45.61
USR00041,2026-05-22,4.15
USR00041,2026-05-21,4.69
USR00041,2026-05-20,3.73
USR00041,2026-05-19,3.92
USR00041,2026-05-18,4.48
USR00041,2026-05-17,3.4
USR00041,2026-05-16,4.32
USR00041,2026-05-15,3.89
USR00041,2026-05-14,4.38
USR00041,2026-05-13,3.87
USR00041,2026-05-12,4.52
USR00041,2026-05-11,4.34
USR00041,2026-05-10,4.94
USR00041,2026-05-09,4.34
USR00041,2026-05-08,4.0
USR00041,2026-05-07,4.23
USR00041,2026-05-06,3.75
USR00041,2026-05-05,4.51
USR00041,2026-05-04,4.59
USR00041,2026-05-03,5.41
USR00041,2026-05-02,4.07
USR00041,2026-05-01,4.22
USR00041,2026-04-30,4.09
USR00041,2026-04-29,4.43
USR00041,2026-04-28,4.5
USR00041,2026-04-27,4.31
USR00041,2026-04-26,4.81
USR00041,2026-04-25,4.07
USR00041,2026-04-24,4.76
USR00041,2026-04-23,4.57
USR00042,2026-05-22,42.68
USR00042,2026-05-21,54.76
USR00042,2026-05-20,40.46
USR00042,2026-05-19,45.38
USR00042,2026-05-18,40.76
USR00042,2026-05-17,51.93
USR00042,2026-05-16,47.97
USR00042,2026-05-15,41.08
USR00042,2026-05-14,46.32
USR00042,2026-05-13,45.2
USR00042,2026-05-12,41.79
USR00042,2026-05-11,47.41
USR00042,2026-05-10,45.78
USR00042,2026-05-09,45.02
USR00042,2026-05-08,43.88
USR00042,2026-05-07,45.96
USR00042,2026-05-06,45.08
USR00042,2026-05-05,44.32
USR00042,2026-05-04,41.24
USR00042,2026-05-03,51.53
USR00042,2026-05-02,39.44
USR00042,2026-05-01,45.95
USR00042,2026-04-30,42.65
USR00042,2026-04-29,51.82
USR00042,2026-04-28,40.08
USR00042,2026-04-27,40.82
USR00042,2026-04-26,39.79
USR00042,2026-04-25,45.49
USR00042,2026-04-24,38.01
USR00042,2026-04-23,41.96
USR00043,2026-05-22,505.84
USR00043,2026-05-21,469.26
USR00043,2026-05-20,420.46
USR00043,2026-05-19,547.59
USR00043,2026-05-18,429.37
USR00043,2026-05-17,533.33
USR00043,2026-05-16,459.34
USR00043,2026-05-15,573.08
USR00043,2026-05-14,530.99
USR00043,2026-05-13,444.17
USR00043,2026-05-12,448.66
USR00043,2026-05-11,523.88
USR00043,2026-05-10,481.0
USR00043,2026-05-09,485.6
USR00043,2026-05-08,556.81
USR00043,2026-05-07,456.98
USR00043,2026-05-06,498.48
USR00043,2026-05-05,541.12
USR00043,2026-05-04,533.93
USR00043,2026-05-03,486.08
USR00043,2026-05-02,479.69
USR00043,2026-05-01,408.07
USR00043,2026-04-30,441.79
USR00043,2026-04-29,509.69
USR00043,2026-04-28,487.15
USR00043,2026-04-27,497.67
USR00043,2026-04-26,545.3
USR00043,2026-04-25,435.32
USR00043,2026-04-24,482.3
USR00043,2026-04-23,503.29
USR00044,2026-05-22,5.2
USR00044,2026-05-21,4.96
USR00044,2026-05-20,4.68
USR00044,2026-05-19,5.36
USR00044,2026-05-18,3.86
USR00044,2026-05-17,4.54
USR00044,2026-05-16,4.71
USR00044,2026-05-15,4.13
USR00044,2026-05-14,4.68
USR00044,2026-05-13,4.04
USR00044,2026-05-12,4.86
USR00044,2026-05-11,5.03
USR00044,2026-05-10,4.67
USR00044,2026-05-09,3.7
USR00044,2026-05-08,4.11
USR00044,2026-05-07,4.8
USR00044,2026-05-06,4.56
USR00044,2026-05-05,3.32
USR00044,2026-05-04,5.11
USR00044,2026-05-03,4.61
USR00044,2026-05-02,4.17
USR00044,2026-05-01,5.0
USR00044,2026-04-30,4.24
USR00044,2026-04-29,4.23
USR00044,2026-04-28,4.71
USR00044,2026-04-27,5.36
USR00044,2026-04-26,5.28
USR00044,2026-04-25,4.71
USR00044,2026-04-24,4.76
USR00044,2026-04-23,4.91
USR00045,2026-05-22,19.52
USR00045,2026-05-21,16.99
USR00045,2026-05-20,18.92
USR00045,2026-05-19,17.92
USR00045,2026-05-18,19.26
USR00045,2026-05-17,18.55
USR00045,2026-05-16,12.7
USR00045,2026-05-15,18.66
USR00045,2026-05-14,19.51
USR00045,2026-05-13,19.15
USR00045,2026-05-12,18.15
USR00045,2026-05-11,21.35
USR00045,2026-05-10,18.91
USR00045,2026-05-09,19.14
USR00045,2026-05-08,20.25
USR00045,2026-05-07,19.0
USR00045,2026-05-06,16.69
USR00045,2026-05-05,13.87
USR00045,2026-05-04,17.46
USR00045,2026-05-03,19.73
USR00045,2026-05-02,17.69
USR00045,2026-05-01,19.81
USR00045,2026-04-30,18.61
USR00045,2026-04-29,20.7
USR00045,2026-04-28,17.8
USR00045,2026-04-27,19.19
USR00045,2026-04-26,19.26
USR00045,2026-04-25,21.09
USR00045,2026-04-24,15.21
USR00045,2026-04-23,17.5
USR00046,2026-05-22,18.77
USR00046,2026-05-21,16.64
USR00046,2026-05-20,15.78
USR00046,2026-05-19,17.48
USR00046,2026-05-18,17.66
USR00046,2026-05-17,15.67
USR00046,2026-05-16,16.79
USR00046,2026-05-15,18.17
USR00046,2026-05-14,19.33
USR00046,2026-05-13,17.46
USR00046,2026-05-12,16.32
USR00046,2026-05-11,16.17
USR00046,2026-05-10,17.16
USR00046,2026-05-09,16.07
USR00046,2026-05-08,16.56
USR00046,2026-05-07,14.53
USR00046,2026-05-06,18.36
USR00046,2026-05-05,14.4
USR00046,2026-05-04,15.55
USR00046,2026-05-03,16.41
USR00046,2026-05-02,19.49
USR00046,2026-05-01,15.57
USR00046,2026-04-30,15.17
USR00046,2026-04-29,15.36
USR00046,2026-04-28,18.95
USR00046,2026-04-27,11.68
USR00046,2026-04-26,14.62
USR00046,2026-04-25,20.69
USR00046,2026-04-24,17.21
USR00046,2026-04-23,14.46
USR00047,2026-05-22,109.78
USR00047,2026-05-21,118.27
USR00047,2026-05-20,129.1
USR00047,2026-05-19,113.28
USR00047,2026-05-18,103.16
USR00047,2026-05-17,117.62
USR00047,2026-05-16,101.43
USR00047,2026-05-15,97.77
USR00047,2026-05-14,89.85
USR00047,2026-05-13,91.98
USR00047,2026-05-12,99.27
USR00047,2026-05-11,96.2
USR00047,2026-05-10,112.46
USR00047,2026-05-09,95.96
USR00047,2026-05-08,74.76
USR00047,2026-05-07,97.66
USR00047,2026-05-06,103.9
USR00047,2026-05-05,102.44
USR00047,2026-05-04,125.61
USR00047,2026-05-03,102.35
USR00047,2026-05-02,118.65
USR00047,2026-05-01,108.84
USR00047,2026-04-30,108.58
USR00047,2026-04-29,99.93
USR00047,2026-04-28,108.4
USR00047,2026-04-27,100.7
USR00047,2026-04-26,110.9
USR00047,2026-04-25,106.47
USR00047,2026-04-24,98.74
USR00047,2026-04-23,119.86
USR00048,2026-05-22,34.44
USR00048,2026-05-21,36.58
USR00048,2026-05-20,35.75
USR00048,2026-05-19,32.92
USR00048,2026-05-18,36.31
USR00048,2026-05-17,33.81
USR00048,2026-05-16,32.65
USR00048,2026-05-15,30.2
USR00048,2026-05-14,34.76
USR00048,2026-05-13,38.1
USR00048,2026-05-12,33.55
USR00048,2026-05-11,45.14
USR00048,2026-05-10,39.24
USR00048,2026-05-09,40.75
USR00048,2026-05-08,38.92
USR00048,2026-05-07,42.73
USR00048,2026-05-06,33.21
USR00048,2026-05-05,26.82
USR00048,2026-05-04,34.44
USR00048,2026-05-03,38.06
USR00048,2026-05-02,36.6
USR00048,2026-05-01,37.04
USR00048,2026-04-30,40.81
USR00048,2026-04-29,37.43
USR00048,2026-04-28,38.93
USR00048,2026-04-27,32.66
USR00048,2026-04-26,32.1
USR00048,2026-04-25,41.87
USR00048,2026-04-24,36.42
USR00048,2026-04-23,33.8
USR00049,2026-05-22,11.24
USR00049,2026-05-21,11.17
USR00049,2026-05-20,10.48
USR00049,2026-05-19,10.22
USR00049,2026-05-18,11.78
USR00049,2026-05-17,11.31
USR00049,2026-05-16,13.35
USR00049,2026-05-15,12.37
USR00049,2026-05-14,12.34
USR00049,2026-05-13,11.13
USR00049,2026-05-12,11.87
USR00049,2026-05-11,12.45
USR00049,2026-05-10,12.88
USR00049,2026-05-09,11.91
USR00049,2026-05-08,13.32
USR00049,2026-05-07,12.03
USR00049,2026-05-06,12.97
USR00049,2026-05-05,11.43
USR00049,2026-05-04,9.84
USR00049,2026-05-03,12.34
USR00049,2026-05-02,12.89
USR00049,2026-05-01,12.71
USR00049,2026-04-30,12.53
USR00049,2026-04-29,11.6
USR00049,2026-04-28,11.05
USR00049,2026-04-27,12.68
USR00049,2026-04-26,12.53
USR00049,2026-04-25,11.34
USR00049,2026-04-24,13.35
USR00049,2026-04-23,10.96
USR00050,2026-05-22,40.44
USR00050,2026-05-21,37.77
USR00050,2026-05-20,33.51
USR00050,2026-05-19,35.75
USR00050,2026-05-18,35.29
USR00050,2026-05-17,25.21
USR00050,2026-05-16,31.6
USR00050,2026-05-15,34.57
USR00050,2026-05-14,33.51
USR00050,2026-05-13,35.61
USR00050,2026-05-12,38.67
USR00050,2026-05-11,33.63
USR00050,2026-05-10,31.07
USR00050,2026-05-09,35.88
USR00050,2026-05-08,33.61
USR00050,2026-05-07,34.21
USR00050,2026-05-06,33.74
USR00050,2026-05-05,42.54
USR00050,2026-05-04,26.96
USR00050,2026-05-03,33.4
USR00050,2026-05-02,34.74
USR00050,2026-05-01,32.04
USR00050,2026-04-30,37.88
USR00050,2026-04-29,37.58
USR00050,2026-04-28,34.58
USR00050,2026-04-27,33.81
USR00050,2026-04-26,34.36
USR00050,2026-04-25,34.39
USR00050,2026-04-24,34.48
USR00050,2026-04-23,34.1
USR00051,2026-05-22,42.16
USR00051,2026-05-21,34.39
USR00051,2026-05-20,35.09
USR00051,2026-05-19,32.35
USR00051,2026-05-18,42.61
USR00051,2026-05-17,40.19
USR00051,2026-05-16,41.19
USR00051,2026-05-15,33.6
USR00051,2026-05-14,46.21
USR00051,2026-05-13,36.82
USR00051,2026-05-12,39.87
USR00051,2026-05-11,42.56
USR00051,2026-05-10,35.34
USR00051,2026-05-09,37.07
USR00051,2026-05-08,39.91
USR00051,2026-05-07,50.41
USR00051,2026-05-06,40.39
USR00051,2026-05-05,45.51
USR00051,2026-05-04,43.94
USR00051,2026-05-03,40.65
USR00051,2026-05-02,35.33
USR00051,2026-05-01,43.36
USR00051,2026-04-30,33.34
USR00051,2026-04-29,45.49
USR00051,2026-04-28,39.99
USR00051,2026-04-27,28.82
USR00051,2026-04-26,37.87
USR00051,2026-04-25,41.77
USR00051,2026-04-24,38.28
USR00051,2026-04-23,42.01
USR00052,2026-05-22,21.81
USR00052,2026-05-21,24.9
USR00052,2026-05-20,25.16
USR00052,2026-05-19,24.21
USR00052,2026-05-18,28.16
USR00052,2026-05-17,22.95
USR00052,2026-05-16,25.87
USR00052,2026-05-15,25.25
USR00052,2026-05-14,21.18
USR00052,2026-05-13,21.77
USR00052,2026-05-12,25.11
USR00052,2026-05-11,30.05
USR00052,2026-05-10,26.54
USR00052,2026-05-09,20.76
USR00052,2026-05-08,17.28
USR00052,2026-05-07,26.92
USR00052,2026-05-06,24.84
USR00052,2026-05-05,27.95
USR00052,2026-05-04,22.87
USR00052,2026-05-03,25.96
USR00052,2026-05-02,27.21
USR00052,2026-05-01,23.96
USR00052,2026-04-30,24.01
USR00052,2026-04-29,25.15
USR00052,2026-04-28,26.44
USR00052,2026-04-27,25.05
USR00052,2026-04-26,27.53
USR00052,2026-04-25,23.92
USR00052,2026-04-24,21.75
USR00052,2026-04-23,30.04
USR00053,2026-05-22,351.32
USR00053,2026-05-21,370.05
USR00053,2026-05-20,375.0
USR00053,2026-05-19,358.1
USR00053,2026-05-18,371.85
USR00053,2026-05-17,371.02
USR00053,2026-05-16,379.01
USR00053,2026-05-15,284.68
USR00053,2026-05-14,442.56
USR00053,2026-05-13,367.01
USR00053,2026-05-12,394.13
USR00053,2026-05-11,321.17
USR00053,2026-05-10,354.95
USR00053,2026-05-09,347.46
USR00053,2026-05-08,427.25
USR00053,2026-05-07,350.68
USR00053,2026-05-06,400.74
USR00053,2026-05-05,348.27
USR00053,2026-05-04,355.64
USR00053,2026-05-03,363.35
USR00053,2026-05-02,420.32
USR00053,2026-05-01,302.1
USR00053,2026-04-30,323.49
USR00053,2026-04-29,299.96
USR00053,2026-04-28,331.99
USR00053,2026-04-27,342.27
USR00053,2026-04-26,312.36
USR00053,2026-04-25,345.15
USR00053,2026-04-24,297.45
USR00053,2026-04-23,334.58
USR00054,2026-05-22,386.58
USR00054,2026-05-21,378.55
USR00054,2026-05-20,334.33
USR00054,2026-05-19,314.51
USR00054,2026-05-18,329.26
USR00054,2026-05-17,369.98
USR00054,2026-05-16,403.85
USR00054,2026-05-15,405.12
USR00054,2026-05-14,395.02
USR00054,2026-05-13,344.18
USR00054,2026-05-12,372.5
USR00054,2026-05-11,359.65
USR00054,2026-05-10,364.11
USR00054,2026-05-09,447.29
USR00054,2026-05-08,306.11
USR00054,2026-05-07,362.87
USR00054,2026-05-06,416.62
USR00054,2026-05-05,317.12
USR00054,2026-05-04,347.67
USR00054,2026-05-03,351.93
USR00054,2026-05-02,363.29
USR00054,2026-05-01,312.28
USR00054,2026-04-30,393.71
USR00054,2026-04-29,396.35
USR00054,2026-04-28,390.48
USR00054,2026-04-27,339.25
USR00054,2026-04-26,374.8
USR00054,2026-04-25,338.17
USR00054,2026-04-24,359.23
USR00054,2026-04-23,451.61
USR00055,2026-05-22,2.05
USR00055,2026-05-21,2.37
USR00055,2026-05-20,2.02
USR00055,2026-05-19,2.05
USR00055,2026-05-18,2.09
USR00055,2026-05-17,2.23
USR00055,2026-05-16,2.55
USR00055,2026-05-15,2.46
USR00055,2026-05-14,2.45
USR00055,2026-05-13,2.07
USR00055,2026-05-12,2.2
USR00055,2026-05-11,2.39
USR00055,2026-05-10,2.18
USR00055,2026-05-09,2.27
USR00055,2026-05-08,2.43
USR00055,2026-05-07,2.25
USR00055,2026-05-06,2.38
USR00055,2026-05-05,2.7
USR00055,2026-05-04,2.29
USR00055,2026-05-03,2.6
USR00055,2026-05-02,2.46
USR00055,2026-05-01,1.99
USR00055,2026-04-30,2.07
USR00055,2026-04-29,2.14
USR00055,2026-04-28,2.13
USR00055,2026-04-27,2.31
USR00055,2026-04-26,2.47
USR00055,2026-04-25,2.62
USR00055,2026-04-24,2.4
USR00055,2026-04-23,2.23
USR00056,2026-05-22,42.62
USR00056,2026-05-21,42.43
USR00056,2026-05-20,43.09
USR00056,2026-05-19,51.23
USR00056,2026-05-18,47.57
USR00056,2026-05-17,45.64
USR00056,2026-05-16,38.25
USR00056,2026-05-15,40.15
USR00056,2026-05-14,41.92
USR00056,2026-05-13,39.04
USR00056,2026-05-12,44.43
USR00056,2026-05-11,43.83
USR00056,2026-05-10,37.71
USR00056,2026-05-09,47.38
USR00056,2026-05-08,42.75
USR00056,2026-05-07,35.0
USR00056,2026-05-06,42.1
USR00056,2026-05-05,43.51
USR00056,2026-05-04,46.43
USR00056,2026-05-03,40.89
USR00056,2026-05-02,45.82
USR00056,2026-05-01,43.11
USR00056,2026-04-30,36.75
USR00056,2026-04-29,36.33
USR00056,2026-04-28,47.07
USR00056,2026-04-27,47.38
USR00056,2026-04-26,43.68
USR00056,2026-04-25,48.65
USR00056,2026-04-24,46.79
USR00056,2026-04-23,45.21
USR00057,2026-05-22,353.53
USR00057,2026-05-21,317.52
USR00057,2026-05-20,289.73
USR00057,2026-05-19,281.22
USR00057,2026-05-18,309.09
USR00057,2026-05-17,251.0
USR00057,2026-05-16,322.44
USR00057,2026-05-15,272.62
USR00057,2026-05-14,312.52
USR00057,2026-05-13,285.63
USR00057,2026-05-12,293.39
USR00057,2026-05-11,278.54
USR00057,2026-05-10,296.5
USR00057,2026-05-09,358.29
USR00057,2026-05-08,343.09
USR00057,2026-05-07,312.04
USR00057,2026-05-06,300.59
USR00057,2026-05-05,326.79
USR00057,2026-05-04,335.41
USR00057,2026-05-03,276.35
USR00057,2026-05-02,299.02
USR00057,2026-05-01,246.45
USR00057,2026-04-30,335.2
USR00057,2026-04-29,363.58
USR00057,2026-04-28,303.77
USR00057,2026-04-27,237.32
USR00057,2026-04-26,319.7
USR00057,2026-04-25,274.11
USR00057,2026-04-24,281.36
USR00057,2026-04-23,320.24
USR00058,2026-05-22,69.64
USR00058,2026-05-21,68.45
USR00058,2026-05-20,74.13
USR00058,2026-05-19,70.21
USR00058,2026-05-18,65.09
USR00058,2026-05-17,70.78
USR00058,2026-05-16,75.7
USR00058,2026-05-15,71.91
USR00058,2026-05-14,62.86
USR00058,2026-05-13,80.45
USR00058,2026-05-12,53.16
USR00058,2026-05-11,69.94
USR00058,2026-05-10,68.67
